label,ax,ay,az,gx,gy,gz
5,6.98,-1.07,6.96,-0.03,0.05,0.01
5,7.02,-1.08,6.93,-0.07,0.00,"0.02"
5,6.94,-1.02,6.91,-0.03,0.06,"0.01"
5,7.08,-1.20,7.00,-0.03,0.00,0.02
5,6.86,-1.00,6.83,0.01,0.02,"0.02"
5,7.21,-1.03,6.80,-0.05,0.00,0.02
5,7.10,-0.93,6.86,-0.08,0.04,-0.01
5,7.52,-0.79,7.03,-0.08,0.00,-0.08
5,8.05,0.22,7.34,-0.15,-0.10,-0.10
5,9.92,1.51,8.53,-0.28,-0.18,-0.36
5,11.93,0.55,11.22,-0.34,-0.11,"-0.94"
5,10.25,0.81,12.51,0.19,-0.15,"-1.49"
5,8.78,0.07,12.02,0.70,0.03,-1.51
5,8.11,-1.38,11.16,1.09,0.60,"-1.35"
5,5.90,-1.64,9.59,1.35,0.86,-1.05
5,4.45,-2.09,8.29,1.41,1.35,"-0.62"
5,2.70,-0.79,6.92,1.56,2.12,-0.29
5,0.73,-0.29,6.80,1.36,2.69,0.65
5,-0.06,0.12,6.53,1.42,2.24,"1.38"
5,0.59,0.03,5.86,1.17,1.77,"1.98"
5,1.51,0.66,5.64,1.03,1.33,2.20
5,2.11,0.69,5.01,0.82,1.29,"2.54"
5,1.80,1.18,3.39,0.82,0.91,2.79
5,3.52,1.07,0.48,0.29,0.65,3.12
5,6.32,-1.34,0.38,-0.49,1.45,"2.78"
5,5.61,-0.76,2.10,-1.28,0.61,"2.53"
5,9.67,-1.81,1.89,-1.32,0.09,2.12
5,9.92,-3.15,3.17,-1.89,0.06,1.71
5,10.44,-3.35,3.67,-2.23,-0.14,"1.01"
5,10.36,-6.32,4.08,-2.66,-0.09,0.74
5,11.13,-8.00,5.31,-3.20,-0.04,"0.28"
5,11.98,-8.15,6.69,-3.56,-0.52,-0.01
5,10.13,-9.46,8.83,-3.49,0.39,-0.56
5,9.78,-12.30,9.63,-3.27,0.92,"-0.81"
5,9.17,-12.07,11.93,-2.57,1.18,"-1.22"
5,7.81,-8.74,11.26,-1.85,1.27,-1.95
5,6.25,-7.82,10.55,-1.23,1.45,-2.04
5,3.59,-5.18,11.27,-0.75,1.55,"-1.82"
5,6.63,-7.18,10.92,-0.23,1.20,"-0.91"
5,9.84,-9.62,11.43,0.65,1.32,-1.40
5,9.59,-9.35,10.02,1.37,0.38,-1.75
5,8.79,-8.92,7.64,1.32,0.82,-2.07
5,5.75,-8.21,5.98,1.34,0.85,-1.77
5,3.20,-5.89,3.43,1.59,0.44,-1.57
5,1.69,-3.06,1.99,1.54,0.38,-1.05
5,3.15,-1.67,2.20,1.07,0.14,"-0.75"
5,3.99,0.96,3.00,0.67,-0.24,-0.71
5,5.99,1.32,3.74,0.10,0.49,-0.07
5,5.14,1.93,5.20,-0.22,0.50,"-0.09"
5,5.94,1.34,6.32,-0.28,0.13,"0.01"
