label,ax,ay,az,gx,gy,gz
0,5.63,-6.43,5.06,-0.11,0.01,0.05
0,5.68,-6.36,5.19,-0.19,0.05,"0.04"
0,5.45,-6.51,5.33,-0.11,0.09,"0.01"
0,5.53,-6.63,5.26,-0.07,0.04,0.01
0,5.47,-6.44,5.12,-0.03,-0.00,0.01
0,5.54,-6.43,5.07,-0.04,0.04,"0.01"
0,5.58,-6.53,5.14,-0.04,0.01,0.00
0,5.47,-6.47,5.06,-0.02,-0.02,"-0.00"
0,5.73,-6.55,5.10,-0.07,0.03,0.00
0,5.47,-6.48,5.14,-0.09,-0.01,0.02
0,5.66,-6.52,5.18,-0.06,0.04,"-0.00"
0,5.35,-6.45,5.14,-0.08,-0.03,"0.02"
0,5.61,-6.55,5.20,-0.05,0.04,0.02
0,5.48,-6.54,5.19,-0.07,-0.02,"0.03"
0,5.60,-6.55,5.20,-0.03,0.09,0.00
0,5.58,-6.60,5.19,-0.05,-0.04,0.03
0,5.49,-6.48,5.17,-0.04,0.08,"0.01"
0,5.49,-6.50,5.11,-0.05,-0.02,"0.03"
0,5.48,-6.46,5.14,-0.06,0.10,0.03
0,5.62,-6.58,5.21,-0.06,0.01,0.01
0,5.44,-6.51,5.15,-0.04,0.04,-0.00
0,5.53,-6.49,5.15,-0.03,-0.01,"0.01"
0,5.50,-6.49,5.13,-0.05,0.01,-0.00
0,5.56,-6.55,5.20,-0.06,0.01,-0.00
0,5.42,-6.52,5.24,-0.06,0.02,"-0.00"
0,5.52,-6.49,5.15,-0.06,0.02,0.00
0,5.48,-6.46,5.19,-0.08,0.05,0.02
0,5.61,-6.56,5.26,-0.08,0.01,0.01
0,5.60,-6.59,5.28,-0.05,0.03,"-0.00"
0,5.38,-6.51,5.22,-0.03,-0.01,-0.00
0,5.51,-6.48,5.05,-0.03,0.02,"0.01"
0,5.53,-6.55,5.13,-0.06,0.04,0.02
0,5.56,-6.56,5.18,-0.06,0.03,0.01
0,5.43,-6.48,5.16,-0.06,0.02,0.02
0,5.56,-6.47,5.16,-0.06,0.02,0.02
0,5.50,-6.51,5.20,-0.05,0.02,0.02
0,5.55,-6.54,5.21,-0.04,-0.00,0.02
0,5.41,-6.50,5.16,-0.05,0.03,0.01
0,5.61,-6.48,5.15,-0.07,0.04,0.01
0,5.40,-6.57,5.22,-0.06,0.02,0.01
0,5.60,-6.55,5.19,-0.06,0.02,0.02
0,5.50,-6.57,5.28,-0.04,-0.01,0.01
0,5.57,-6.56,5.19,-0.03,0.01,0.02
0,5.43,-6.54,5.19,-0.05,0.00,0.02
0,5.55,-6.56,5.21,-0.03,0.03,0.01
0,5.38,-6.54,5.21,-0.03,-0.02,"0.02"
0,5.53,-6.49,5.10,-0.04,0.02,0.02
0,5.47,-6.56,5.22,-0.05,-0.00,0.02
0,5.57,-6.43,5.19,-0.05,0.01,0.01
0,5.44,-6.53,5.24,-0.05,-0.01,"0.01"
