label,ax,ay,az,gx,gy,gz
3,2.10,1.47,9.54,0.07,0.04,-0.15
3,1.90,1.87,9.06,0.12,0.07,"-0.15"
3,1.67,1.94,8.93,0.07,0.01,"-0.07"
3,1.89,1.72,8.96,0.06,0.08,-0.04
3,1.83,1.76,9.17,0.03,-0.00,-0.05
3,2.22,1.60,9.49,0.07,0.08,-0.06
3,1.51,2.29,9.01,0.14,0.01,-0.10
3,1.19,2.71,8.27,0.16,0.05,-0.03
3,0.49,3.15,6.64,0.09,0.07,"0.10"
3,-0.64,3.58,4.09,-0.12,-0.01,0.39
3,0.79,1.51,2.74,-1.16,0.14,0.76
3,0.27,-1.76,2.26,-1.75,0.54,0.86
3,-0.54,-4.40,1.87,-2.62,0.21,1.37
3,-0.60,-10.48,2.49,-3.51,-0.58,"1.98"
3,-2.33,-14.63,1.83,-4.18,-1.41,2.33
3,0.71,-19.60,1.84,-5.12,-1.20,"3.22"
3,1.86,-21.69,4.37,-5.29,-0.69,2.93
3,2.28,-23.32,5.89,-4.77,-1.14,"2.49"
3,5.51,-18.02,8.65,-3.62,-0.73,1.89
3,4.22,-14.99,8.67,-2.04,-0.16,1.01
3,3.21,-11.18,9.12,-1.51,-1.32,0.36
3,4.09,-8.92,6.94,-0.09,-0.99,-0.09
3,3.01,-9.02,4.96,0.45,-0.33,-0.54
3,0.17,-10.53,2.98,0.98,-0.18,"-0.74"
3,-1.00,-10.51,-0.06,1.37,-0.81,-0.84
3,0.03,-10.12,-0.33,0.85,-0.31,"-0.79"
3,0.23,-10.57,-1.05,0.67,0.25,-0.74
3,-0.58,-9.65,0.16,0.19,0.07,-0.85
3,1.49,-10.88,0.33,-0.12,0.31,-0.99
3,0.53,-10.15,0.76,0.20,0.78,-0.94
3,0.27,-9.97,1.10,0.22,0.33,-0.77
3,1.04,-9.65,0.87,0.12,-0.00,-0.56
3,1.28,-9.76,0.98,0.05,0.17,-0.26
3,1.51,-9.60,1.24,0.05,0.27,-0.25
3,1.34,-9.73,1.69,-0.10,0.28,-0.09
3,1.60,-9.75,1.75,0.05,-0.03,"-0.14"
3,2.28,-9.73,1.50,0.01,0.15,"-0.07"
3,1.90,-9.61,1.74,-0.08,0.28,0.03
3,2.80,-9.80,1.62,-0.04,0.55,-0.05
3,1.55,-9.70,1.93,-0.14,0.51,"-0.06"
3,1.38,-9.51,1.90,-0.04,-0.16,"-0.01"
3,3.22,-9.57,1.49,-0.11,0.18,-0.06
3,1.81,-9.55,1.87,-0.09,0.80,-0.08
3,1.53,-9.80,1.94,-0.13,0.27,-0.01
3,2.07,-9.59,1.90,-0.10,-0.11,"-0.00"
3,2.36,-9.51,1.80,-0.10,0.20,0.04
3,1.96,-9.58,2.00,-0.06,0.18,"-0.01"
3,2.00,-9.64,1.83,-0.13,-0.02,0.09
3,2.39,-9.73,1.74,-0.09,-0.06,-0.02
3,2.10,-9.61,1.80,-0.10,0.10,"-0.01"
