label,ax,ay,az,gx,gy,gz
3,3.82,4.90,7.24,-0.04,0.03,0.03
3,3.69,4.92,7.17,0.03,0.08,"0.02"
3,3.51,4.94,7.25,0.02,0.08,0.11
3,3.94,5.09,7.20,0.02,0.01,0.04
3,4.01,5.14,7.33,-0.04,0.02,0.01
3,3.92,5.19,7.34,-0.04,0.04,-0.02
3,3.54,5.23,7.35,-0.04,0.07,-0.03
3,3.56,5.29,7.34,-0.02,0.08,"-0.05"
3,0.61,4.72,7.28,0.21,-0.17,-0.06
3,-4.30,5.71,5.57,0.85,-1.64,0.92
3,-2.07,2.38,4.34,0.55,-0.85,2.71
3,0.04,-3.83,2.59,0.15,0.35,3.61
3,0.38,-10.02,1.68,-0.67,0.02,4.40
3,1.49,-16.24,0.71,-1.98,-1.43,4.59
3,4.11,-21.88,-1.94,-2.56,-2.25,"5.78"
3,13.04,-25.48,0.32,-2.95,-1.52,"6.42"
3,18.87,-22.48,4.76,-0.54,-2.05,5.27
3,23.75,-12.87,4.28,0.18,-0.22,"3.63"
3,19.00,-7.86,5.55,0.21,-0.38,2.47
3,14.90,-6.50,5.22,0.23,-0.10,1.19
3,9.95,-7.19,4.41,0.31,-0.61,"0.17"
3,5.40,-7.99,3.75,0.26,-0.03,-0.63
3,4.27,-8.25,3.27,0.04,-0.23,-0.69
3,2.99,-9.12,2.99,-0.06,-0.02,"-0.66"
3,2.59,-9.10,2.98,-0.03,0.20,"-0.55"
3,2.19,-9.45,3.08,-0.16,0.10,-0.43
3,2.87,-8.97,3.03,-0.12,0.37,-0.31
3,3.84,-8.89,2.83,-0.10,0.31,-0.29
3,2.96,-8.81,2.98,-0.10,0.08,"-0.28"
3,3.76,-8.87,3.18,-0.12,0.04,-0.25
3,3.60,-8.68,3.14,-0.09,0.09,"-0.12"
3,3.84,-9.00,3.15,-0.14,0.13,-0.16
3,3.69,-8.56,3.14,-0.13,0.12,"-0.11"
3,4.04,-8.90,3.08,-0.16,0.13,-0.06
3,4.13,-8.72,3.22,-0.03,-0.03,-0.09
3,3.68,-8.64,3.07,0.16,-0.25,-0.08
3,4.46,-8.31,3.00,-0.09,0.06,-0.06
3,3.95,-8.92,3.11,-0.07,0.06,"0.01"
3,4.26,-8.63,3.10,0.02,0.04,-0.05
3,4.12,-8.52,2.96,-0.05,0.13,0.00
3,4.19,-8.75,2.95,-0.03,0.08,"-0.05"
3,4.13,-8.47,2.98,-0.03,-0.03,"-0.03"
3,4.27,-8.59,3.09,-0.04,-0.11,0.02
3,4.21,-8.64,3.21,0.06,-0.21,-0.02
3,4.41,-8.54,3.17,0.05,-0.26,-0.02
3,4.57,-8.43,3.09,0.01,-0.02,0.01
3,4.27,-8.46,3.16,-0.07,0.10,0.00
3,4.42,-8.63,3.14,-0.04,0.06,"0.03"
3,4.35,-8.65,2.94,-0.04,0.06,0.03
3,4.33,-8.56,2.95,-0.05,0.07,"-0.00"
