label,ax,ay,az,gx,gy,gz
3,-2.82,8.63,2.41,-0.03,-0.15,-0.00
3,-2.61,8.76,2.65,-0.11,-0.09,0.05
3,-2.69,8.46,2.84,-0.11,-0.11,-0.02
3,-2.69,8.59,2.63,-0.10,-0.09,"-0.02"
3,-2.74,8.38,2.66,-0.04,-0.02,"-0.04"
3,-3.05,8.50,2.26,0.00,-0.11,0.03
3,-3.55,8.33,1.81,-0.05,-0.02,"0.05"
3,-5.80,8.28,1.13,-0.20,0.08,0.18
3,-6.31,7.88,-0.35,-0.40,1.13,0.68
3,-7.66,6.00,-1.31,-0.96,0.89,1.59
3,-5.51,3.54,-1.58,-1.56,-0.61,"2.85"
3,-0.38,-0.38,-1.32,-1.62,-0.96,3.43
3,0.48,-3.36,-0.48,-2.18,-0.32,3.50
3,2.60,-12.59,3.58,-3.18,-0.47,"4.58"
3,8.22,-18.02,7.58,-3.45,0.21,"5.14"
3,8.77,-22.51,8.72,-3.74,-1.17,5.83
3,13.65,-20.78,11.75,-3.23,-1.73,"6.64"
3,27.02,-22.95,13.30,-2.57,-1.87,7.15
3,26.74,-10.65,15.83,-3.75,2.20,4.01
3,15.61,-5.97,15.65,-1.85,-0.82,2.01
3,15.61,-3.26,9.18,0.04,-1.24,"0.45"
3,9.36,-4.72,5.62,0.38,-0.53,-0.92
3,4.04,-8.53,3.34,0.58,-0.12,-1.18
3,3.15,-9.53,1.75,0.48,0.15,"-1.03"
3,2.04,-10.38,1.82,0.26,-0.01,-0.92
3,3.00,-8.77,2.10,-0.10,-0.21,"-0.59"
3,3.50,-8.81,2.97,-0.35,-0.06,-0.37
3,3.93,-8.78,3.42,-0.12,-0.05,"-0.17"
3,4.69,-8.39,3.29,-0.10,-0.26,-0.10
3,5.29,-8.20,3.40,-0.28,0.04,-0.10
3,5.13,-7.86,3.33,-0.52,0.12,"-0.32"
3,5.55,-8.29,3.33,-0.27,0.37,"-0.26"
3,4.75,-8.02,3.19,-0.13,0.29,-0.20
3,4.79,-7.93,3.05,0.03,-0.15,-0.07
3,5.42,-7.92,2.86,0.02,-0.09,0.03
3,5.26,-8.14,2.75,-0.15,-0.10,"0.09"
3,5.60,-8.30,2.82,-0.15,-0.10,0.05
3,5.48,-8.04,2.66,-0.05,0.06,0.01
3,5.35,-8.06,2.50,-0.03,-0.03,"0.05"
3,5.66,-8.02,2.49,-0.05,-0.02,0.02
3,5.48,-7.97,2.58,-0.18,0.03,-0.01
3,5.46,-8.14,2.68,-0.18,0.05,"-0.00"
3,5.22,-8.11,2.71,-0.21,-0.18,"-0.12"
3,5.81,-8.20,2.66,-0.14,-0.26,-0.12
3,5.72,-7.94,2.65,-0.11,0.14,"-0.04"
3,5.26,-8.00,2.60,-0.11,0.12,0.01
3,5.73,-8.04,2.65,-0.06,0.03,0.07
3,5.62,-8.01,2.58,-0.05,0.11,"0.09"
3,5.68,-8.11,2.54,-0.03,0.01,"0.02"
3,5.53,-8.09,2.46,0.00,-0.03,"-0.02"
