label,ax,ay,az,gx,gy,gz
0,6.38,-5.62,5.40,-0.03,0.03,0.01
0,6.33,-5.49,5.45,-0.06,0.02,0.02
0,6.25,-5.41,5.39,-0.03,0.02,0.03
0,6.19,-5.44,5.58,-0.03,0.00,0.05
0,6.30,-5.52,5.61,0.01,-0.03,0.08
0,6.52,-5.46,5.49,0.01,-0.12,0.07
0,6.54,-5.40,5.34,-0.00,0.04,-0.01
0,6.26,-5.43,5.43,-0.05,0.01,"-0.01"
0,6.34,-5.41,5.39,-0.07,0.05,0.00
0,6.31,-5.43,5.49,-0.05,-0.01,0.00
0,6.45,-5.37,5.43,-0.05,0.05,0.01
0,6.41,-5.44,5.51,-0.06,-0.01,"-0.01"
0,6.36,-5.37,5.42,-0.05,0.03,-0.01
0,6.28,-5.45,5.48,-0.06,-0.00,-0.02
0,6.16,-5.32,5.46,-0.04,-0.01,0.01
0,6.44,-5.42,5.39,-0.05,-0.00,"0.02"
0,6.39,-5.45,5.46,-0.09,-0.01,0.03
0,6.43,-5.36,5.46,-0.07,0.01,0.02
0,6.46,-5.45,5.54,-0.08,0.01,0.03
0,6.43,-5.38,5.54,-0.07,0.00,"0.02"
0,6.48,-5.48,5.53,-0.03,0.01,-0.01
0,6.31,-5.36,5.47,-0.04,-0.02,"0.01"
0,6.43,-5.44,5.49,-0.05,0.02,0.02
0,6.24,-5.39,5.42,-0.03,-0.01,0.01
0,6.37,-5.48,5.31,-0.07,0.05,0.07
0,6.31,-5.49,5.44,-0.06,0.02,0.03
0,6.34,-5.59,5.47,-0.07,0.04,0.03
0,6.49,-5.52,5.41,-0.08,-0.03,"0.03"
0,6.30,-5.38,5.43,-0.04,0.02,"0.00"
0,6.37,-5.45,5.46,-0.06,-0.01,0.02
0,6.34,-5.51,5.44,-0.04,0.00,"0.01"
0,6.42,-5.49,5.45,-0.05,-0.02,0.00
0,6.38,-5.43,5.36,-0.05,0.02,"0.00"
0,6.46,-5.43,5.44,-0.08,-0.01,"0.01"
0,6.43,-5.50,5.45,-0.03,0.03,0.00
0,6.52,-5.49,5.49,-0.08,-0.02,-0.00
0,6.32,-5.32,5.44,-0.03,0.03,"0.01"
0,6.48,-5.50,5.43,-0.03,0.00,0.01
0,6.35,-5.45,5.43,-0.04,0.03,0.01
0,6.51,-5.56,5.38,-0.02,0.03,"-0.00"
0,6.26,-5.44,5.37,-0.05,-0.02,"0.01"
0,6.42,-5.49,5.32,-0.06,0.04,0.03
0,6.40,-5.43,5.47,-0.09,0.02,0.03
0,6.39,-5.44,5.48,-0.04,0.04,0.01
0,6.33,-5.36,5.46,-0.07,0.01,0.03
0,6.55,-5.41,5.44,-0.05,0.05,0.03
0,6.52,-5.48,5.53,-0.05,0.00,"0.01"
0,6.32,-5.46,5.51,-0.01,0.04,"-0.02"
0,6.36,-5.35,5.42,-0.04,-0.02,0.01
0,6.31,-5.39,5.41,-0.03,0.02,"0.01"
