label,ax,ay,az,gx,gy,gz
5,3.03,-1.11,9.08,-0.07,0.05,0.00
5,3.59,-1.08,9.02,-0.13,-0.01,"-0.02"
5,3.10,-1.29,9.23,0.00,0.13,"-0.05"
5,3.02,-0.87,8.96,-0.04,0.13,-0.05
5,2.99,-1.06,9.06,-0.11,0.06,-0.03
5,3.08,-1.05,9.03,-0.13,0.06,"-0.04"
5,3.11,-1.00,9.29,-0.13,0.04,-0.04
5,3.44,-0.33,9.90,-0.15,-0.08,-0.11
5,3.66,0.97,13.48,-0.39,-0.05,-0.44
5,2.05,0.01,18.25,0.12,0.18,-0.48
5,2.67,-2.68,20.33,0.96,0.29,-0.46
5,3.61,-5.15,18.02,1.99,0.93,-0.28
5,2.16,-5.62,14.02,2.49,1.71,0.32
5,3.11,-6.94,10.86,2.63,2.15,"0.76"
5,-1.83,-5.12,7.80,2.35,2.96,1.39
5,1.96,-3.47,4.79,2.40,1.83,1.72
5,-2.17,-1.89,2.59,1.53,3.00,"2.15"
5,1.01,-0.18,0.27,0.53,2.63,"2.66"
5,0.18,0.08,-0.23,-0.71,3.50,2.62
5,-0.51,0.36,0.08,-1.37,2.03,"2.91"
5,3.55,1.80,0.11,-2.00,1.65,2.90
5,6.07,1.09,1.29,-2.64,1.19,2.52
5,8.22,0.23,3.76,-3.13,0.51,1.70
5,7.04,-0.48,5.38,-2.99,0.31,"0.94"
5,8.86,-2.74,6.23,-2.92,-0.31,"0.24"
5,8.44,-5.51,6.44,-2.34,-1.07,-0.00
5,11.91,-7.98,9.19,-2.76,-2.67,-0.35
5,13.76,-5.20,12.36,-2.70,-2.40,0.30
5,9.81,-11.60,17.02,-3.84,-0.14,-1.34
5,13.17,-10.72,18.94,-3.89,0.43,"-2.68"
5,7.60,-10.68,17.35,-2.93,2.11,"-4.31"
5,6.18,-10.37,17.90,-1.72,2.42,-5.20
5,0.88,-9.61,18.10,-0.19,1.52,"-4.08"
5,5.62,-11.94,14.97,0.36,0.99,"-3.01"
5,5.12,-11.82,9.84,0.40,2.11,"-2.33"
5,6.73,-14.61,6.28,-0.28,0.61,-1.39
5,0.07,-4.94,1.32,1.63,2.36,-1.22
5,-3.06,-0.87,-0.12,1.94,1.18,-1.09
5,0.91,-0.14,1.23,0.92,0.64,-0.26
5,0.99,0.13,4.13,0.31,0.39,"0.12"
5,1.53,0.71,6.01,-0.07,-0.36,"0.12"
5,3.03,0.62,8.15,-0.44,0.17,0.50
5,4.01,0.52,8.90,-0.40,-0.03,0.63
5,3.00,0.04,9.75,-0.13,-0.02,"0.27"
5,3.77,0.52,9.16,-0.09,-0.07,0.27
5,3.55,0.75,9.05,-0.06,-0.21,0.25
5,2.78,0.57,9.29,-0.17,-0.03,0.07
5,3.63,0.31,9.28,-0.20,0.08,0.17
5,3.02,0.02,9.30,0.02,-0.07,"0.04"
5,3.07,0.34,8.84,-0.03,0.06,"0.04"
