label,ax,ay,az,gx,gy,gz
0,5.71,-8.46,0.67,-0.15,0.11,0.16
0,5.43,-8.63,0.98,-0.13,0.10,"-0.02"
0,5.44,-8.34,0.90,-0.01,-0.01,"0.05"
0,5.80,-8.55,0.75,-0.08,0.11,0.09
0,5.54,-8.44,1.00,-0.07,0.03,0.04
0,5.51,-8.47,0.96,-0.01,-0.12,-0.01
0,5.84,-8.46,0.82,-0.02,-0.05,0.00
0,5.72,-8.54,0.82,-0.03,-0.01,-0.01
0,5.62,-8.40,0.84,-0.04,0.01,-0.02
0,5.57,-8.48,0.86,-0.06,-0.02,0.01
0,5.59,-8.39,0.76,-0.06,0.01,0.04
0,5.71,-8.50,0.77,-0.11,0.06,0.07
0,5.50,-8.58,0.89,-0.04,0.05,0.01
0,5.63,-8.48,0.89,-0.06,0.01,0.03
0,5.59,-8.58,0.96,-0.03,0.05,0.01
0,5.58,-8.53,0.85,-0.04,0.00,0.05
0,5.67,-8.51,0.85,-0.02,0.02,0.03
0,5.64,-8.54,0.88,-0.04,0.02,0.03
0,5.59,-8.42,0.85,-0.03,-0.01,0.02
0,5.71,-8.49,0.77,-0.03,-0.01,0.01
0,5.59,-8.52,0.82,-0.05,0.01,0.00
0,5.62,-8.47,0.83,-0.08,-0.00,0.01
0,5.62,-8.45,0.92,-0.06,0.04,0.02
0,5.52,-8.46,0.91,-0.06,-0.00,0.02
0,5.57,-8.58,0.95,-0.04,0.00,"0.01"
0,5.49,-8.43,0.88,-0.03,-0.02,0.00
0,5.49,-8.48,0.80,-0.01,0.02,0.03
0,5.62,-8.61,0.81,-0.07,0.01,0.02
0,5.67,-8.53,0.83,-0.05,-0.03,"-0.01"
0,5.70,-8.47,0.80,-0.06,0.02,-0.00
0,5.67,-8.41,0.90,-0.06,0.01,0.01
0,5.59,-8.49,0.92,-0.05,0.01,"0.01"
0,5.62,-8.52,0.87,-0.04,-0.01,"-0.00"
0,5.54,-8.43,0.80,-0.06,0.01,0.02
0,5.63,-8.60,0.82,-0.07,0.01,"0.03"
0,5.60,-8.49,0.89,-0.04,0.00,0.02
0,5.61,-8.53,0.81,-0.05,0.01,0.02
0,5.57,-8.48,0.86,-0.06,0.03,0.03
0,5.63,-8.56,0.83,-0.03,-0.01,0.03
0,5.64,-8.48,0.82,-0.06,0.01,0.02
0,5.53,-8.50,0.87,-0.03,-0.03,0.02
0,5.70,-8.48,0.82,-0.05,0.02,0.04
0,5.58,-8.53,0.87,-0.02,-0.01,"0.02"
0,5.59,-8.51,0.81,-0.05,-0.01,"0.04"
0,5.52,-8.47,0.80,-0.01,-0.02,0.03
0,5.77,-8.51,0.75,-0.07,-0.00,0.04
0,5.49,-8.53,0.91,-0.03,0.02,0.01
0,5.82,-8.50,0.83,-0.06,-0.03,0.01
0,5.39,-8.52,0.94,-0.01,0.02,0.00
0,5.63,-8.47,0.78,-0.04,-0.03,"0.03"
